entity_id,name,domain,stress_score,logistic_score,viability_score
globiint_oryza_sativa_aethaloessa,Oryza sativa → Aethaloessa (hostOf),biology,0.14387293041892604,0.8450056725745544,0.4944393
globiint_oryza_sativa_aletia_exsanguis,Oryza sativa → Aletia exsanguis (hostOf),biology,0.08374247269852354,1.0,0.54187125
globiint_oryza_sativa_diatraea,Oryza sativa → Diatraea (hostOf),biology,0.3628421876630983,0.5856845697415353,0.4742634
globiint_oryza_sativa_chilo_aleniella,Oryza sativa → Chilo aleniella (hostOf),biology,0.1126142735984762,0.984733317232122,0.5486738
globiint_oryza_sativa_coniothyrium_anomalum,Oryza sativa → Coniothyrium anomalum (hostOf),biology,0.11154719605138454,1.0,0.5557736
globiint_oryza_sativa_coniosporium_oryzinum,Oryza sativa → Coniosporium oryzinum (hostOf),biology,0.0750151316461948,1.0,0.5375076
globiint_oryza_sativa_coniella_oryzae,Oryza sativa → Coniella oryzae (hostOf),biology,0.3983436983594335,0.5381142147559843,0.46822897
globiint_oryza_sativa_cofana_spectra,Oryza sativa → Cofana spectra (eatenBy),biology,0.13575595734946955,0.8450056725745544,0.49038082
globiint_oryza_sativa_cochliobolus_verruculosus,Oryza sativa → Cochliobolus verruculosus (hostOf),biology,0.09227339356834108,1.0,0.5461367
globiint_oryza_sativa_cochliobolus_pallescens,Oryza sativa → Cochliobolus pallescens (hostOf),biology,0.14387293041892604,0.8450056725745544,0.4944393
globiint_oryza_sativa_cochliobolus_geniculatus,Oryza sativa → Cochliobolus geniculatus (interactsWith),biology,0.38280480872999617,0.5832459929335279,0.4830254
globiint_oryza_sativa_cochliobolus_eragrostidis,Oryza sativa → Cochliobolus eragrostidis (hostOf),biology,0.09227339356834108,1.0,0.5461367
globiint_oryza_sativa_cnaphalocrocis_trapezalis,Oryza sativa → Cnaphalocrocis trapezalis (hostOf),biology,0.20864186163645945,0.7443196268161365,0.47648075
globiint_oryza_sativa_cnaphalocrocis_sanitalis,Oryza sativa → Cnaphalocrocis sanitalis (hostOf),biology,0.17369957371982817,0.8450056725745544,0.5093526
globiint_oryza_sativa_cnaphalocrocis_ruralis,Oryza sativa → Cnaphalocrocis ruralis (hostOf),biology,0.13575595734946955,0.8450056725745544,0.49038082
globiint_oryza_sativa_cnaphalocrocis_medinalis,Oryza sativa → Cnaphalocrocis medinalis (eatenBy),biology,0.3191823902682647,0.5918007376722234,0.45549157
globiint_oryza_sativa_cnaphalocrocis_exigua,Oryza sativa → Cnaphalocrocis exigua (hostOf),biology,0.19769098928083348,0.7591451186699585,0.47841805
globiint_oryza_sativa_clasterosporium_punctiforme,Oryza sativa → Clasterosporium punctiforme (hostOf),biology,0.15541287323618988,0.8450056725745544,0.5002093
globiint_oryza_sativa_cicadella,Oryza sativa → Cicadella (eatenBy),biology,0.24048945092420973,0.7293518195215003,0.48492065
globiint_oryza_sativa_chithramia_elegantissima,Oryza sativa → Chithramia elegantissima (hostOf),biology,0.10954978667153219,1.0,0.5547749
globiint_oryza_sativa_chilo_zacconius,Oryza sativa → Chilo zacconius (eatenBy),biology,0.32482190419136237,0.5873357794991299,0.45607883
globiint_oryza_sativa_chilo_suppressalis,Oryza sativa → Chilo suppressalis (eatenBy),biology,0.22548008865132899,0.7389569565345504,0.48221853
globiint_oryza_sativa_chilo_plejadellus,Oryza sativa → Chilo plejadellus (eatenBy),biology,0.16797375611627025,0.8450056725745544,0.5064897
globiint_oryza_sativa_chilo_partellus,Oryza sativa → Chilo partellus (hostOf),biology,0.17111998454981758,0.8450056725745544,0.50806284
globiint_oryza_sativa_chilo_infuscatellus,Oryza sativa → Chilo infuscatellus (eatenBy),biology,0.22970985213892403,0.7346180349749627,0.48216394
globiint_oryza_sativa_coniothyrium_oryzae,Oryza sativa → Coniothyrium oryzae (hostOf),biology,0.1363875710641438,0.8450056725745544,0.4906966
globiint_oryza_sativa_coptotermes_formosanus,Oryza sativa → Coptotermes formosanus (eatenBy),biology,0.38280480872999617,0.5832459929335279,0.4830254
globiint_oryza_sativa_corallocytostroma_oryzae,Oryza sativa → Corallocytostroma oryzae (hostOf),biology,0.1984296848660139,0.7534656866373175,0.47594768
globiint_oryza_sativa_curvularia_lunata,Oryza sativa → Curvularia lunata (interactsWith),biology,0.23244046818854786,0.7293518195215003,0.48089615
globiint_oryza_sativa_diaphania_hyalinata,Oryza sativa → Diaphania hyalinata (eatenBy),biology,0.07996121622022292,1.0,0.5399806
globiint_oryza_sativa_diacrisia,Oryza sativa → Diacrisia (hostOf),biology,0.10148385017322953,1.0,0.5507419
globiint_oryza_sativa_dactylurina_staudingeri,Oryza sativa → Dactylurina staudingeri (flowersVisitedBy),biology,0.07815295227549258,1.0,0.53907645
globiint_oryza_sativa_cylindrocladium_gracile,Oryza sativa → Cylindrocladium gracile (hostOf),biology,0.0778726638692255,1.0,0.5389363
globiint_oryza_sativa_curvularia_uncinata,Oryza sativa → Curvularia uncinata (hostOf),biology,0.21335718572421133,0.7443196268161365,0.4788384
globiint_oryza_sativa_curvularia_spicifera,Oryza sativa → Curvularia spicifera (interactsWith),biology,0.06914292791265714,1.0,0.53457147
globiint_oryza_sativa_curvularia_pseudoclavata,Oryza sativa → Curvularia pseudoclavata (hostOf),biology,0.38280480872999617,0.5832459929335279,0.4830254
globiint_oryza_sativa_curvularia_pseudobrachyspora,Oryza sativa → Curvularia pseudobrachyspora (hostOf),biology,0.41743546017299926,0.5345736160365497,0.47600454
globiint_oryza_sativa_curvularia_oryzae-sativae,Oryza sativa → Curvularia oryzae-sativae (hostOf),biology,0.1948468047403783,0.7591451186699585,0.47699597
globiint_oryza_sativa_curvularia_hominis,Oryza sativa → Curvularia hominis (hostOf),biology,0.3658621792146281,0.5856845697415353,0.4757734
globiint_oryza_sativa_corcyra_cephalonica,Oryza sativa → Corcyra cephalonica (eatenBy),biology,0.4148947235478819,0.536371057853579,0.4756329
globiint_oryza_sativa_curvularia_harveyi,Oryza sativa → Curvularia harveyi (hostOf),biology,0.12167903425924102,0.9012983446581732,0.5114887
globiint_oryza_sativa_curvularia_cymbopogonis,Oryza sativa → Curvularia cymbopogonis (hostOf),biology,0.18587138868097464,0.8114492670591358,0.49866033
globiint_oryza_sativa_curvularia_asiatica,Oryza sativa → Curvularia asiatica (hostOf),biology,0.1019537766894194,1.0,0.5509769
globiint_oryza_sativa_curvularia_aeria,Oryza sativa → Curvularia aeria (hostOf),biology,0.1240447707918172,0.8599907001019863,0.49201775
globiint_oryza_sativa_cryptostictis_miurae,Oryza sativa → Cryptostictis miurae (hostOf),biology,0.07286612831530227,1.0,0.53643304
globiint_oryza_sativa_cryptoblabes,Oryza sativa → Cryptoblabes (hostOf),biology,0.16562277656437402,0.8450056725745544,0.50531423
globiint_oryza_sativa_crypsiptya_coclesalis,Oryza sativa → Crypsiptya coclesalis (hostOf),biology,0.48736629414928384,0.46818295052207365,0.47777462
globiint_oryza_sativa_cretonia_vegeta,Oryza sativa → Cretonia vegeta (hostOf),biology,0.28125437477835485,0.665587703782956,0.47342104
globiint_oryza_sativa_creatonotos_punctivitta,Oryza sativa → Creatonotos punctivitta (hostOf),biology,0.07847170848257466,1.0,0.53923583
globiint_oryza_sativa_chilo_christophi,Oryza sativa → Chilo christophi (hostOf),biology,0.10148385017322953,1.0,0.5507419
globiint_oryza_sativa_chilo_agamemnon,Oryza sativa → Chilo agamemnon (eatenBy),biology,0.08459687596392527,1.0,0.54229844
globiint_oryza_sativa_aletia_panarista,Oryza sativa → Aletia panarista (hostOf),biology,0.0801292577396557,1.0,0.54006463
globiint_oryza_sativa_chilo,Oryza sativa → Chilo (hostOf),biology,0.17369957371982817,0.8450056725745544,0.5093526
globiint_oryza_sativa_apaustus_menes,Oryza sativa → Apaustus menes (hostOf),biology,0.07084252164960408,1.0,0.53542125
globiint_oryza_sativa_anticarsia_irrorata,Oryza sativa → Anticarsia irrorata (hostOf),biology,0.0854338961867636,1.0,0.5427169
globiint_oryza_sativa_anicla_ignicans,Oryza sativa → Anicla ignicans (hostOf),biology,0.10954978667153219,1.0,0.5547749
globiint_oryza_sativa_anicla,Oryza sativa → Anicla (hostOf),biology,0.32482190419136237,0.5873357794991299,0.45607883
globiint_oryza_sativa_ancylosis_convexella,Oryza sativa → Ancylosis convexella (hostOf),biology,0.09873459440108427,1.0,0.5493673
globiint_oryza_sativa_ancylolomia_japonica,Oryza sativa → Ancylolomia japonica (hostOf),biology,0.43126736207827737,0.5327587224518097,0.48201305
globiint_oryza_sativa_ancylolomia_inornata,Oryza sativa → Ancylolomia inornata (hostOf),biology,0.1019537766894194,1.0,0.5509769
globiint_oryza_sativa_ancylolomia_indica,Oryza sativa → Ancylolomia indica (hostOf),biology,0.16313791514899287,0.8450056725745544,0.5040718
globiint_oryza_sativa_ancylolomia,Oryza sativa → Ancylolomia (hostOf),biology,0.10954978667153219,1.0,0.5547749
globiint_oryza_sativa_anatidae,Oryza sativa → Anatidae (eatenBy),biology,0.15612750197743971,0.8450056725745544,0.5005666
globiint_oryza_sativa_anas_fulvigula,Oryza sativa → Anas fulvigula (eatenBy),biology,0.41585174185487656,0.536371057853579,0.4761114
globiint_oryza_sativa_anas_caerulescens,Oryza sativa → Anas caerulescens (eatenBy),biology,0.18772067814064497,0.8114492670591358,0.49958497
globiint_oryza_sativa_ampittia_dioscorides_etura,Oryza sativa → Ampittia dioscorides etura (hostOf),biology,0.10954978667153219,1.0,0.5547749
globiint_oryza_sativa_ampittia_dioscorides_camertes,Oryza sativa → Ampittia dioscorides camertes (hostOf),biology,0.31399209783398346,0.6173363097025272,0.4656642
globiint_oryza_sativa_ampittia_dioscorides,Oryza sativa → Ampittia dioscorides (hostOf),biology,0.21335718572421133,0.7443196268161365,0.4788384
globiint_oryza_sativa_amata_huebneri,Oryza sativa → Amata huebneri (hostOf),biology,0.2789934458637349,0.665587703782956,0.47229058
globiint_oryza_sativa_amata_fortunei,Oryza sativa → Amata fortunei (hostOf),biology,0.09738336095564323,1.0,0.5486917
globiint_oryza_sativa_alpenus_maculosa,Oryza sativa → Alpenus maculosa (hostOf),biology,0.30073260605196556,0.659501573835048,0.48011708
globiint_oryza_sativa_aloa_lineola,Oryza sativa → Aloa lineola (hostOf),biology,0.09166310985383679,1.0,0.54583156
globiint_oryza_sativa_aloa_lactinea,Oryza sativa → Aloa lactinea (eatenBy),biology,0.45752306605326426,0.49971686470123383,0.47861996
globiint_oryza_sativa_aletia_umbrigera,Oryza sativa → Aletia umbrigera (hostOf),biology,0.11636265402178674,0.9236149246656711,0.5199888
globiint_oryza_sativa_aphanomyces_parasiticus,Oryza sativa → Aphanomyces parasiticus (hostOf),biology,0.26400951505975867,0.665587703782956,0.4647986
globiint_oryza_sativa_arctornis_submarginata,Oryza sativa → Arctornis submarginata (hostOf),biology,0.4021223890108855,0.5381142147559843,0.47011828
globiint_oryza_sativa_ardea_canadensis,Oryza sativa → Ardea canadensis (eatenBy),biology,0.15612750197743971,0.8450056725745544,0.5005666
globiint_oryza_sativa_borbo_fanta,Oryza sativa → Borbo fanta (hostOf),biology,0.1363875710641438,0.8450056725745544,0.4906966
globiint_oryza_sativa_chalciope_alcyona,Oryza sativa → Chalciope alcyona (hostOf),biology,0.09797701420917931,1.0,0.5489885
globiint_oryza_sativa_chaetomium_cochliodes,Oryza sativa → Chaetomium cochliodes (interactsWith),biology,0.24771352134177238,0.6999474665117343,0.4738305
globiint_oryza_sativa_catagela_adjurella,Oryza sativa → Catagela adjurella (hostOf),biology,0.18851967305557527,0.8035573528118538,0.49603853
globiint_oryza_sativa_carectocultus_bivitta,Oryza sativa → Carectocultus bivitta (hostOf),biology,0.45588460545334947,0.49971686470123383,0.47780073
globiint_oryza_sativa_calonectria_perpusilla,Oryza sativa → Calonectria perpusilla (hostOf),biology,0.11973678451501264,0.916655481682169,0.5181961
globiint_oryza_sativa_branta,Oryza sativa → Branta (eatenBy),biology,0.08720108197825768,1.0,0.54360056
globiint_oryza_sativa_brachycyttarus_griseus,Oryza sativa → Brachycyttarus griseus (hostOf),biology,0.4342267131176209,0.5327587224518097,0.48349273
globiint_oryza_sativa_botryodeorsum_indicum,Oryza sativa → Botryodeorsum indicum (hostOf),biology,0.1240447707918172,0.8599907001019863,0.49201775
globiint_oryza_sativa_borbo_impar,Oryza sativa → Borbo impar (hostOf),biology,0.24048945092420973,0.7293518195215003,0.48492065
globiint_oryza_sativa_bleszynskia_malacellus,Oryza sativa → Bleszynskia malacellus (hostOf),biology,0.08475186886704492,1.0,0.5423759
globiint_oryza_sativa_aspergillus_amstelodami,Oryza sativa → Aspergillus amstelodami (interactsWith),biology,0.4518210725847937,0.49971686470123383,0.47576895
globiint_oryza_sativa_bleszynskia_malacelloides,Oryza sativa → Bleszynskia malacelloides (hostOf),biology,0.1240447707918172,0.8599907001019863,0.49201775
globiint_oryza_sativa_bicyclus_dorothea,Oryza sativa → Bicyclus dorothea (hostOf),biology,0.13794059178629117,0.8450056725745544,0.49147314
globiint_oryza_sativa_bathytricha_truncata,Oryza sativa → Bathytricha truncata (hostOf),biology,0.30197776698074785,0.659501573835048,0.48073965
globiint_oryza_sativa_baoris_pagana,Oryza sativa → Baoris pagana (hostOf),biology,0.06914292791265714,1.0,0.53457147
globiint_oryza_sativa_baoris_fatuellus,Oryza sativa → Baoris fatuellus (hostOf),biology,0.10092392513572397,1.0,0.55046195
globiint_oryza_sativa_balataea_zebraica,Oryza sativa → Balataea zebraica (hostOf),biology,0.1240447707918172,0.8599907001019863,0.49201775
globiint_oryza_sativa_athrips_studiosa,Oryza sativa → Athrips studiosa (hostOf),biology,0.09227339356834108,1.0,0.5461367
globiint_oryza_sativa_asura_calamaria,Oryza sativa → Asura calamaria (hostOf),biology,0.24180268905183236,0.7203980631796767,0.48110038
globiint_oryza_sativa_aspergillus_heterocaryoticus,Oryza sativa → Aspergillus heterocaryoticus (hostOf),biology,0.15211220372157386,0.8450056725745544,0.49855894
globiint_oryza_sativa_pelopidas_mathias_oberthueri,Oryza sativa → Pelopidas mathias oberthueri (eatenBy),biology,0.10954978667153219,1.0,0.5547749
globiint_oryza_sativa_pestalotia_oryzae,Oryza sativa → Pestalotia oryzae (hostOf),biology,0.08348291468947842,1.0,0.54174143
globiint_oryza_sativa_pestalotiopsis_oryzae,Oryza sativa → Pestalotiopsis oryzae (hostOf),biology,0.1363875710641438,0.8450056725745544,0.4906966
globiint_oryza_sativa_schistophleps_bipuncta,Oryza sativa → Schistophleps bipuncta (hostOf),biology,0.10954978667153219,1.0,0.5547749
globiint_oryza_sativa_spilocaea_jenseanum,Oryza sativa → Spilocaea jenseanum (hostOf),biology,0.3211714090764334,0.5873357794991299,0.45425358
globiint_oryza_sativa_sphrageidus_xanthorrhoea,Oryza sativa → Sphrageidus xanthorrhoea (hostOf),biology,0.11636265402178674,0.9236149246656711,0.5199888
globiint_oryza_sativa_sphrageidus_virguncula,Oryza sativa → Sphrageidus virguncula (hostOf),biology,0.10092392513572397,1.0,0.55046195
globiint_oryza_sativa_sphaerella_tulasnei,Oryza sativa → Sphaerella tulasnei (hostOf),biology,0.27627649492170836,0.665587703782956,0.4709321
globiint_oryza_sativa_spegazzinia_ornata,Oryza sativa → Spegazzinia ornata (hostOf),biology,0.29950439329975187,0.659501573835048,0.47950298
globiint_oryza_sativa_spegazzinia_deightonii,Oryza sativa → Spegazzinia deightonii (hostOf),biology,0.11050176814652302,1.0,0.5552509
globiint_oryza_sativa_sogatella_furcifera,Oryza sativa → Sogatella furcifera (eatenBy),biology,0.29187729704657345,0.665587703782956,0.4787325
globiint_oryza_sativa_sitophilus_oryzae,Oryza sativa → Sitophilus oryzae (eatenBy),biology,0.18772067814064497,0.8114492670591358,0.49958497
globiint_oryza_sativa_sesamia_nonagrioides,Oryza sativa → Sesamia nonagrioides (eatenBy),biology,0.11208282259161524,0.984733317232122,0.5484081
globiint_oryza_sativa_sesamia_inferens,Oryza sativa → Sesamia inferens (eatenBy),biology,0.07303060707233223,1.0,0.5365153
globiint_oryza_sativa_sesamia_calamistis,Oryza sativa → Sesamia calamistis (eatenBy),biology,0.11383108266179794,0.9305933899636227,0.5222122
globiint_oryza_sativa_septoria_poae,Oryza sativa → Septoria poae (hostOf),biology,0.1391764744184604,0.8450056725745544,0.49209106
globiint_oryza_sativa_septoria_miyakei,Oryza sativa → Septoria miyakei (hostOf),biology,0.38280480872999617,0.5832459929335279,0.4830254
globiint_oryza_sativa_septoria_curvula,Oryza sativa → Septoria curvula (hostOf),biology,0.22471946314123126,0.7389569565345504,0.4818382
globiint_oryza_sativa_scotinophora_lurida,Oryza sativa → Scotinophora lurida (eatenBy),biology,0.1391764744184604,0.8450056725745544,0.49209106
globiint_oryza_sativa_scotinophora_coarctata,Oryza sativa → Scotinophora coarctata (eatenBy),biology,0.42689644835978147,0.5345736160365497,0.48073503
globiint_oryza_sativa_sclerotium_oryzicola,Oryza sativa → Sclerotium oryzicola (hostOf),biology,0.09738336095564323,1.0,0.5486917
globiint_oryza_sativa_sclerotium_oryzae_var._irregul,Oryza sativa → Sclerotium oryzae var. irregulare (hostOf),biology,0.19271409283553775,0.7591451186699585,0.47592962
globiint_oryza_sativa_sclerotium_glumale,Oryza sativa → Sclerotium glumale (hostOf),biology,0.20049120475934404,0.7490521749790499,0.47477168
globiint_oryza_sativa_scirpophaga_melanoclista,Oryza sativa → Scirpophaga melanoclista (hostOf),biology,0.13794059178629117,0.8450056725745544,0.49147314
globiint_oryza_sativa_scirpophaga_incertulas,Oryza sativa → Scirpophaga incertulas (eatenBy),biology,0.4326405579528483,0.5327587224518097,0.48269963
globiint_oryza_sativa_spilosoma_nigricosta,Oryza sativa → Spilosoma nigricosta (hostOf),biology,0.09738336095564323,1.0,0.5486917
globiint_oryza_sativa_spilosoma_scortillum,Oryza sativa → Spilosoma scortillum (hostOf),biology,0.3596682872620771,0.5856845697415353,0.47267643
globiint_oryza_sativa_spodoptera_compta,Oryza sativa → Spodoptera compta (hostOf),biology,0.36164309890633306,0.5856845697415353,0.47366384
globiint_oryza_sativa_stauronema_sacchari,Oryza sativa → Stauronema sacchari (hostOf),biology,0.08348291468947842,1.0,0.54174143
globiint_oryza_sativa_telicota_bambusae,Oryza sativa → Telicota bambusae (hostOf),biology,0.34678807167596787,0.5873357794991299,0.46706194
globiint_oryza_sativa_telicota_augias,Oryza sativa → Telicota augias (hostOf),biology,0.20864186163645945,0.7443196268161365,0.47648075
globiint_oryza_sativa_telicota,Oryza sativa → Telicota (hostOf),biology,0.10092392513572397,1.0,0.55046195
globiint_oryza_sativa_tatobotys_biannulalis,Oryza sativa → Tatobotys biannulalis (hostOf),biology,0.48821897431176875,0.46665628829690364,0.47743762
globiint_oryza_sativa_talaromyces_stipitatus,Oryza sativa → Talaromyces stipitatus (interactsWith),biology,0.17111998454981758,0.8450056725745544,0.50806284
globiint_oryza_sativa_talaromyces_flavus,Oryza sativa → Talaromyces flavus (interactsWith),biology,0.1005276084665824,1.0,0.5502638
globiint_oryza_sativa_tagosodes_orizicolus,Oryza sativa → Tagosodes orizicolus (eatenBy),biology,0.49008961469008094,0.4650257511646425,0.4775577
globiint_oryza_sativa_syngamia,Oryza sativa → Syngamia (hostOf),biology,0.08859030123340643,1.0,0.54429513
globiint_oryza_sativa_stigmatella_albo-cincta,Oryza sativa → Stigmatella albo-cincta (hostOf),biology,0.21740504043255146,0.7443196268161365,0.48086232
globiint_oryza_sativa_stagonospora_harae,Oryza sativa → Stagonospora harae (hostOf),biology,0.08720108197825768,1.0,0.54360056
globiint_oryza_sativa_spodoptera_exempta,Oryza sativa → Spodoptera exempta (eatenBy),biology,0.11050176814652302,1.0,0.5552509
globiint_oryza_sativa_stagonospora_culmicola,Oryza sativa → Stagonospora culmicola (hostOf),biology,0.2789934458637349,0.665587703782956,0.47229058
globiint_oryza_sativa_stachylidium_pallidum,Oryza sativa → Stachylidium pallidum (hostOf),biology,0.07878370321839066,1.0,0.5393919
globiint_oryza_sativa_sporormiella_minima,Oryza sativa → Sporormiella minima (interactsWith),biology,0.1391764744184604,0.8450056725745544,0.49209106
globiint_oryza_sativa_sporobolomyces_subbrunneus,Oryza sativa → Sporobolomyces subbrunneus (hostOf),biology,0.3191823902682647,0.5918007376722234,0.45549157
globiint_oryza_sativa_sporobolomyces_phaffii,Oryza sativa → Sporobolomyces phaffii (hostOf),biology,0.07286612831530227,1.0,0.53643304
globiint_oryza_sativa_spodoptera_praefica,Oryza sativa → Spodoptera praefica (eatenBy),biology,0.35704195411723505,0.5856845697415353,0.47136328
globiint_oryza_sativa_spodoptera_pecten,Oryza sativa → Spodoptera pecten (hostOf),biology,0.41585174185487656,0.536371057853579,0.4761114
globiint_oryza_sativa_spodoptera_mauritia,Oryza sativa → Spodoptera mauritia (eatenBy),biology,0.19769098928083348,0.7591451186699585,0.47841805
globiint_oryza_sativa_spodoptera_litura,Oryza sativa → Spodoptera litura (eatenBy),biology,0.35270747799267627,0.5856845697415353,0.46919602
globiint_oryza_sativa_schizaphis_graminum,Oryza sativa → Schizaphis graminum (eatenBy),biology,0.0750151316461948,1.0,0.5375076
globiint_oryza_sativa_sarocladium_spirale,Oryza sativa → Sarocladium spirale (hostOf),biology,0.10224386211379592,1.0,0.55112195
globiint_oryza_sativa_thumatha_fuscescens,Oryza sativa → Thumatha fuscescens (hostOf),biology,0.23747936757136387,0.7293518195215003,0.4834156
globiint_oryza_sativa_sarocladium_sparsum,Oryza sativa → Sarocladium sparsum (hostOf),biology,0.2877901425632473,0.665587703782956,0.47668892
globiint_oryza_sativa_pseudaletia_adultera,Oryza sativa → Pseudaletia adultera (hostOf),biology,0.08989626745450216,1.0,0.54494816
globiint_oryza_sativa_psathyra,Oryza sativa → Psathyra (hostOf),biology,0.11383108266179794,0.9305933899636227,0.5222122
globiint_oryza_sativa_psara_basalis,Oryza sativa → Psara basalis (hostOf),biology,0.18023373346891103,0.8238459341153503,0.50203985
globiint_oryza_sativa_psalis_pennatula,Oryza sativa → Psalis pennatula (hostOf),biology,0.1511764719148468,0.8450056725745544,0.49809107
globiint_oryza_sativa_prosopalpus_styla,Oryza sativa → Prosopalpus styla (hostOf),biology,0.17111998454981758,0.8450056725745544,0.50806284
globiint_oryza_sativa_potanthus_tropica,Oryza sativa → Potanthus tropica (hostOf),biology,0.09205804518558339,1.0,0.54602903
globiint_oryza_sativa_potanthus_omaha,Oryza sativa → Potanthus omaha (hostOf),biology,0.08631557084447335,1.0,0.5431578
globiint_oryza_sativa_potanthus_dara,Oryza sativa → Potanthus dara (hostOf),biology,0.15612750197743971,0.8450056725745544,0.5005666
globiint_oryza_sativa_pityocona_xeropis,Oryza sativa → Pityocona xeropis (hostOf),biology,0.13575595734946955,0.8450056725745544,0.49038082
globiint_oryza_sativa_pinatubo_oryzae,Oryza sativa → Pinatubo oryzae (hostOf),biology,0.07286612831530227,1.0,0.53643304
globiint_oryza_sativa_phytophthora_oryzo-bladis,Oryza sativa → Phytophthora oryzo-bladis (hostOf),biology,0.26877382013183954,0.665587703782956,0.46718076
globiint_oryza_sativa_phytophthora_japonica,Oryza sativa → Phytophthora japonica (hostOf),biology,0.09873459440108427,1.0,0.5493673
globiint_oryza_sativa_phytophthora_fragariae,Oryza sativa → Phytophthora fragariae (hostOf),biology,0.30197776698074785,0.659501573835048,0.48073965
globiint_oryza_sativa_phyllosticta_oryzina,Oryza sativa → Phyllosticta oryzina (hostOf),biology,0.3211714090764334,0.5873357794991299,0.45425358
globiint_oryza_sativa_phragmosperma_oryzae,Oryza sativa → Phragmosperma oryzae (hostOf),biology,0.07286612831530227,1.0,0.53643304
globiint_oryza_sativa_phragmataecia_purpureus,Oryza sativa → Phragmataecia purpureus (hostOf),biology,0.1240447707918172,0.8599907001019863,0.49201775
globiint_oryza_sativa_phoma_necatrix,Oryza sativa → Phoma necatrix (hostOf),biology,0.08989626745450216,1.0,0.54494816
globiint_oryza_sativa_phoma_miurai,Oryza sativa → Phoma miurai (hostOf),biology,0.13794059178629117,0.8450056725745544,0.49147314
globiint_oryza_sativa_phalera_combusta,Oryza sativa → Phalera combusta (hostOf),biology,0.4197350422267856,0.5345736160365497,0.47715434
globiint_oryza_sativa_phaeosphaeriopsis_musae,Oryza sativa → Phaeosphaeriopsis musae (hostOf),biology,0.43973871889505206,0.5299664711356599,0.48485258
globiint_oryza_sativa_phaeosphaeria_chiangraina,Oryza sativa → Phaeosphaeria chiangraina (hostOf),biology,0.09873459440108427,1.0,0.5493673
globiint_oryza_sativa_pseudaletia_unipuncta,Oryza sativa → Pseudaletia unipuncta (eatenBy),biology,0.43126736207827737,0.5327587224518097,0.48201305
globiint_oryza_sativa_pseudoborbo_bevani,Oryza sativa → Pseudoborbo bevani (hostOf),biology,0.13575595734946955,0.8450056725745544,0.49038082
globiint_oryza_sativa_pseudomonas_oryzae,Oryza sativa → Pseudomonas oryzae (hostOf),biology,0.3628421876630983,0.5856845697415353,0.4742634
globiint_oryza_sativa_rhizoctonia_grisea,Oryza sativa → Rhizoctonia grisea (hostOf),biology,0.478640182434437,0.48242030072658915,0.48053023
globiint_oryza_sativa_sarocladium_sinense,Oryza sativa → Sarocladium sinense (hostOf),biology,0.2617838985482835,0.665587703782956,0.4636858
globiint_oryza_sativa_sarocladium_attenuatum,Oryza sativa → Sarocladium attenuatum (hostOf),biology,0.38280480872999617,0.5832459929335279,0.4830254
globiint_oryza_sativa_saluria_inficita,Oryza sativa → Saluria inficita (hostOf),biology,0.2904077087808927,0.665587703782956,0.47799772
globiint_oryza_sativa_ruspolia_nitidula,Oryza sativa → Ruspolia nitidula (eatenBy),biology,0.09077702114762826,1.0,0.5453885
globiint_oryza_sativa_rupela_albina,Oryza sativa → Rupela albina (hostOf),biology,0.08576654023970322,1.0,0.5428833
globiint_oryza_sativa_rivula_continentalis,Oryza sativa → Rivula continentalis (hostOf),biology,0.07084252164960408,1.0,0.53542125
globiint_oryza_sativa_rivula_bioculalis,Oryza sativa → Rivula bioculalis (hostOf),biology,0.10626833873230843,1.0,0.55313414
globiint_oryza_sativa_rhodogastria,Oryza sativa → Rhodogastria (hostOf),biology,0.11583592661841509,0.9236149246656711,0.51972544
globiint_oryza_sativa_rhododactyla_elicrina,Oryza sativa → Rhododactyla elicrina (hostOf),biology,0.1005276084665824,1.0,0.5502638
globiint_oryza_sativa_recilia_dorsalis,Oryza sativa → Recilia dorsalis (eatenBy),biology,0.2904077087808927,0.665587703782956,0.47799772
globiint_oryza_sativa_pseudorobillarda_setariae,Oryza sativa → Pseudorobillarda setariae (hostOf),biology,0.2699064615454725,0.665587703782956,0.4677471
globiint_oryza_sativa_pythium_oryzicollum,Oryza sativa → Pythium oryzicollum (hostOf),biology,0.0750151316461948,1.0,0.5375076
globiint_oryza_sativa_pythium_longipapillum,Oryza sativa → Pythium longipapillum (hostOf),biology,0.09147438453027158,1.0,0.5457372
globiint_oryza_sativa_pythium_heteroogonium,Oryza sativa → Pythium heteroogonium (hostOf),biology,0.1280187689762067,0.8450056725745544,0.4865122
globiint_oryza_sativa_pythium_elongatum,Oryza sativa → Pythium elongatum (hostOf),biology,0.10092392513572397,1.0,0.55046195
globiint_oryza_sativa_pythiogeton_abundans,Oryza sativa → Pythiogeton abundans (hostOf),biology,0.13575595734946955,0.8450056725745544,0.49038082
globiint_oryza_sativa_pyricularia_oryzae_f._oryzae,Oryza sativa → Pyricularia oryzae f. oryzae (hostOf),biology,0.21598918855063784,0.7443196268161365,0.4801544
globiint_oryza_sativa_pyricularia_oryzae,Oryza sativa → Pyricularia oryzae (hostOf),biology,0.2493695950794581,0.6859587270755693,0.46766415
globiint_oryza_sativa_pyrenochaeta_nipponica,Oryza sativa → Pyrenochaeta nipponica (hostOf),biology,0.35136940093168517,0.5856845697415353,0.468527
